  1   4   7174.1      0.0 0.09747 0.00000 0.00000 0.00000 0.183 0.000
  1   5   4541.8    188.1 0.05915 0.00000 0.00000 0.00000 0.242 0.000
  1   6   2824.6    207.2 0.03556 0.00000 0.00000 0.00000 0.277 0.000
  1   7   2654.2    199.8 0.03335 0.00000 0.00000 0.00000 0.311 0.000
  1   8   2479.2    207.9 0.03086 0.00000 0.00000 0.00000 0.342 0.001
  1   9   2615.6     92.5 0.03428 0.00000 0.00000 0.00000 0.376 0.001
  1  10   2533.9     82.9 0.03330 0.00000 0.00000 0.00000 0.409 0.001
  1  11   1883.9     87.8 0.02440 0.00000 0.00000 0.00000 0.434 0.002
  1  12   1300.0     75.7 0.01663 0.00000 0.00000 0.00000 0.450 0.002
  1  13   1873.2     66.2 0.02455 0.00000 0.00000 0.00000 0.475 0.002
  1  14   2321.4     77.5 0.03049 0.00000 0.00000 0.00000 0.505 0.002
  1  15   1871.2     83.4 0.02429 0.00000 0.00000 0.00000 0.530 0.002
  1  16   1466.4     81.9 0.01881 0.00000 0.00000 0.00000 0.548 0.010
  1  17   1094.8     61.3 0.01404 0.00000 0.00000 0.00000 0.562 0.011
  1  18    988.9     61.9 0.01259 0.00000 0.00000 0.00000 0.575 0.011
  1  19    465.1     64.8 0.00544 0.00000 0.00000 0.00000 0.580 0.018
  1  20    311.3     53.2 0.00351 0.00000 0.00000 0.00000 0.584 0.026
  1  21    401.7     50.1 0.00478 0.00000 0.00000 0.00000 0.589 0.027
  1  22    552.8     49.1 0.00684 0.00000 0.00000 0.00000 0.596 0.031
  1  23    772.2     48.1 0.00984 0.00000 0.00000 0.00000 0.605 0.033
  1  24    897.3     48.0 0.01154 0.00000 0.00000 0.00000 0.617 0.033
  1  25    618.5     50.9 0.00771 0.00000 0.00000 0.00000 0.625 0.033
  1  26    413.9     52.1 0.00492 0.00000 0.00000 0.00000 0.630 0.033
  1  27    343.5     49.6 0.00399 0.00000 0.00000 0.00000 0.634 0.038
  1  28    350.1     46.0 0.00413 0.00000 0.00000 0.00000 0.638 0.038
  1  29    426.5     46.8 0.00516 0.00000 0.00000 0.00000 0.643 0.039
  1  30    638.6     45.5 0.00806 0.00000 0.00000 0.00000 0.651 0.039
  1  31    543.6     49.3 0.00672 0.00000 0.00000 0.00000 0.658 0.039
  2   1    536.2     49.3 0.00662 0.00000 0.00000 0.00000 0.664 0.039
  2   2    531.2     46.4 0.00659 0.00000 0.00000 0.00000 0.671 0.040
  2   3    746.1     46.6 0.00950 0.00000 0.00000 0.00000 0.680 0.043
  2   4   1048.2     46.1 0.01362 0.00000 0.00000 0.00000 0.694 0.043
  2   5    990.8     48.9 0.01280 0.00000 0.00000 0.00000 0.707 0.044
  2   6    646.5     46.2 0.00816 0.00000 0.00000 0.00000 0.715 0.046
  2   7    843.5     45.2 0.01085 0.00000 0.00000 0.00000 0.726 0.046
  2   8    887.9     48.5 0.01140 0.00000 0.00000 0.00000 0.737 0.046
  2   9    830.9     50.0 0.01061 0.00000 0.00000 0.00000 0.748 0.046
  2  10    885.0     50.8 0.01133 0.00000 0.00000 0.00000 0.759 0.047
  2  11    538.1     47.1 0.00667 0.00000 0.00000 0.00000 0.766 0.047
  2  12    661.9     48.5 0.00833 0.00000 0.00000 0.00000 0.774 0.052
  2  13    658.2     47.6 0.00830 0.00000 0.00000 0.00000 0.782 0.058
  2  14    302.4     46.0 0.00348 0.00000 0.00000 0.00000 0.786 0.060
  2  15    408.1     46.0 0.00492 0.00000 0.00000 0.00000 0.791 0.076
  2  16    792.1     45.4 0.01015 0.00000 0.00000 0.00000 0.801 0.076
  2  17    747.8     46.3 0.00953 0.00000 0.00000 0.00000 0.810 0.076
  2  18    588.0     46.7 0.00736 0.00000 0.00000 0.00000 0.818 0.076
  2  19    385.8     47.1 0.00460 0.00000 0.00000 0.00000 0.822 0.076
  2  20    174.1     47.0 0.00173 0.00000 0.00000 0.00000 0.824 0.081
  2  21    108.7     46.2 0.00085 0.00000 0.00000 0.00000 0.825 0.095
  2  22    150.6     46.0 0.00142 0.00000 0.00000 0.00000 0.826 0.130
  2  23    124.1     45.9 0.00106 0.00000 0.00000 0.00000 0.828 0.133
  2  24    369.7     46.0 0.00440 0.00000 0.00000 0.00000 0.832 0.133
  2  25    342.4     46.3 0.00402 0.00000 0.00000 0.00000 0.836 0.133
  2  26    203.8     46.6 0.00214 0.00000 0.00000 0.00000 0.838 0.133
  2  27     67.5     46.8 0.00028 0.00000 0.00000 0.00000 0.838 0.133
  2  28    122.5     47.1 0.00102 0.00000 0.00000 0.00000 0.839 0.135
  3   1    241.5     47.2 0.00264 0.00000 0.00000 0.00000 0.842 0.136
  3   2    120.6     47.5 0.00099 0.00000 0.00000 0.00000 0.843 0.153
  3   3     44.5     47.7 -.00004 0.00000 0.00000 0.00000 0.843 0.172
  3   4     69.5     48.0 0.00029 0.00000 0.00000 0.00000 0.843 0.184
  3   5     75.1     48.2 0.00037 0.00000 0.00000 0.00000 0.844 0.184
  3   6     76.9     48.6 0.00039 0.00000 0.00000 0.00000 0.844 0.189
  3   7    156.6     48.9 0.00146 0.00000 0.00000 0.00000 0.845 0.191
  3   8    176.8     49.2 0.00173 0.00000 0.00000 0.00000 0.847 0.197
  3   9    188.4     49.5 0.00189 0.00000 0.00000 0.00000 0.849 0.197
  3  10    322.1     49.8 0.00370 0.00000 0.00000 0.00000 0.853 0.197
  3  11    133.6     50.2 0.00113 0.00000 0.00000 0.00000 0.854 0.198
  3  12    126.2     50.5 0.00103 0.00000 0.00000 0.00000 0.855 0.198
  3  13     76.0     50.8 0.00034 0.00000 0.00000 0.00000 0.855 0.199
  3  14    230.6     51.2 0.00244 0.00000 0.00000 0.00000 0.858 0.199
  3  15    224.3     51.5 0.00235 0.00000 0.00000 0.00000 0.860 0.199
  3  16     16.6     51.9 -.00048 0.00000 0.00000 0.00000 0.860 0.199
  3  17    -49.4     52.2 -.00138 0.00000 0.00000 0.00000 0.858 0.173
  3  18    -57.8     52.6 -.00150 -.00002 0.00000 0.00000 0.857 0.130
  3  19    -79.2     53.2 -.00180 -.00015 0.00000 0.00000 0.855 0.087
  3  20      0.0     54.7 -.00074 0.00000 0.00000 0.00000 0.854 0.087
