  1  10   -848.0      0.0 -.01152 -.00101 0.00000 0.00000 0.043 0.000
  1  11   2208.1    177.4 0.02759 0.00000 0.00000 0.00000 0.071 0.005
  1  12   1055.2     94.6 0.01305 0.00000 0.00000 0.00000 0.084 0.005
  1  13  -3102.6     88.6 -.04336 -.00548 -.00025 0.00000 0.035 0.000
  1  14  -1697.7    396.9 -.02846 -.00219 0.00000 0.00000 0.004 0.000
  1  15  -3560.8    417.7 -.05405 0.00000 0.00000 0.00000 0.000 0.000
  1  16  -5273.7      0.0 -.07165 0.00000 0.00000 0.00000 0.000 0.000
  1  17  -2427.1      0.0 -.03298 0.00000 0.00000 0.00000 0.000 0.000
  1  18  -1427.4      0.0 -.01939 0.00000 0.00000 0.00000 0.000 0.000
  1  19  -1517.7      0.0 -.02062 0.00000 0.00000 0.00000 0.000 0.000
  1  20  -1281.5      0.0 -.01741 0.00000 0.00000 0.00000 0.000 0.000
  1  21  -2499.2      0.0 -.03396 0.00000 0.00000 0.00000 0.000 0.000
  1  22    627.6      0.0 0.00853 0.00000 0.00000 0.00000 0.009 0.000
  1  23   2650.4      0.0 0.03601 0.00000 0.00000 0.00000 0.036 0.000
  1  24     37.4      0.0 0.00051 0.00000 0.00000 0.00000 0.001 0.000
  1  25   2669.1    431.5 0.03040 0.00000 0.00000 0.00000 0.031 0.000
  1  26   5035.3    541.1 0.06106 0.00000 0.00000 0.00000 0.092 0.000
  1  27   2491.6    455.3 0.02767 0.00000 0.00000 0.00000 0.120 0.000
  1  28   2094.0    533.3 0.02120 0.00000 0.00000 0.00000 0.141 0.000
  1  29   1863.3    478.3 0.01882 0.00000 0.00000 0.00000 0.160 0.000
  1  30    941.3    559.6 0.00519 0.00000 0.00000 0.00000 0.165 0.002
  1  31   1053.0    307.6 0.01013 0.00000 0.00000 0.00000 0.175 0.002
  2   1    948.4    299.2 0.00882 0.00000 0.00000 0.00000 0.184 0.002
  2   2    673.0    296.5 0.00512 0.00000 0.00000 0.00000 0.189 0.002
  2   3    555.4    300.3 0.00347 0.00000 0.00000 0.00000 0.192 0.002
  2   4    231.7    304.3 -.00099 0.00000 0.00000 0.00000 0.191 0.013
  2   5   -280.4    216.2 -.00675 -.00058 0.00000 0.00000 0.184 0.006
  2   6    110.4    229.4 -.00162 0.00000 0.00000 0.00000 0.182 0.006
  2   7    466.5    256.6 0.00285 0.00000 0.00000 0.00000 0.185 0.006
  2   8    505.3    247.7 0.00350 0.00000 0.00000 0.00000 0.189 0.006
  2   9    678.1    259.3 0.00569 0.00000 0.00000 0.00000 0.194 0.006
  2  10   -109.3    271.1 -.00517 -.01005 -.00001 0.00000 0.179 0.000
  2  11    386.3    522.9 -.00186 0.00000 0.00000 0.00000 0.177 0.000
  2  12    620.4    567.2 0.00072 0.00000 0.00000 0.00000 0.178 0.000
  2  13   -283.5    551.5 -.01135 -.00405 0.00000 0.00000 0.163 0.000
  2  14      0.6    582.1 -.00790 0.00000 0.00000 0.00000 0.155 0.000
  2  15    553.8    565.3 -.00016 0.00000 0.00000 0.00000 0.155 0.003
  2  16   1222.1    341.1 0.01197 0.00000 0.00000 0.00000 0.167 0.003
  2  17    616.4    332.4 0.00386 0.00000 0.00000 0.00000 0.171 0.003
  2  18  -1053.7    342.1 -.01896 -.00795 0.00000 0.00000 0.144 0.000
  2  19  -1627.1    528.4 -.02929 -.00342 -.00073 0.00000 0.110 0.000
  2  20  -1132.3    503.2 -.02222 -.00435 0.00000 0.00000 0.084 0.000
  2  21  -2915.0    629.3 -.04816 -.00257 -.00014 0.00000 0.033 0.000
  2  22  -2541.5    549.4 -.04200 0.00000 0.00000 0.00000 0.000 0.000
  2  23  -1860.1      0.0 -.02527 0.00000 0.00000 0.00000 0.000 0.000
  2  24  -1692.8      0.0 -.02300 0.00000 0.00000 0.00000 0.000 0.000
  2  25   2717.8      0.0 0.03693 0.00000 0.00000 0.00000 0.037 0.000
  2  26   -546.2   1457.2 -.02722 -.00283 0.00000 0.00000 0.007 0.000
  2  27     20.7      0.0 0.00028 0.00000 0.00000 0.00000 0.000 0.000
  2  28   1464.7    845.8 0.00841 0.00000 0.00000 0.00000 0.009 0.000
  2  29   3924.9   1035.7 0.03926 0.00000 0.00000 0.00000 0.048 0.000
  3   1   1857.9    965.4 0.01213 0.00000 0.00000 0.00000 0.060 0.000
  3   2   1206.3   1333.4 -.00173 0.00000 0.00000 0.00000 0.058 0.000
  3   3     -6.1    960.5 -.01313 -.00343 0.00000 0.00000 0.042 0.000
  3   4   1089.5    901.3 0.00256 0.00000 0.00000 0.00000 0.044 0.003
  3   5   2332.5    437.8 0.02574 0.00000 0.00000 0.00000 0.070 0.003
  3   6    584.1    458.5 0.00171 0.00000 0.00000 0.00000 0.072 0.011
  3   7    401.8    318.7 0.00113 0.00000 0.00000 0.00000 0.073 0.011
  3   8    282.6    348.8 -.00090 0.00000 0.00000 0.00000 0.072 0.011
  3   9   -326.5    321.9 -.00881 -.00838 -.00004 0.00000 0.055 0.000
