  1   3   3953.8      0.0 0.05372 0.00000 0.00000 0.00000 0.105 0.000
  1   4    295.7    311.9 -.00022 0.00000 0.00000 0.00000 0.104 0.000
  1   5   -429.1    273.0 -.00954 -.00174 0.00000 0.00000 0.093 0.000
  1   6  -2356.0    360.7 -.03691 -.00197 0.00000 0.00000 0.054 0.000
  1   7   -943.1    378.7 -.01796 -.00149 -.00002 0.00000 0.035 0.000
  1   8   2550.6    383.7 0.02944 0.00000 0.00000 0.00000 0.064 0.000
  1   9   -301.1    465.1 -.01041 -.00189 0.00000 0.00000 0.052 0.000
  1  10  -1929.9    526.8 -.03338 -.00262 0.00000 0.00000 0.016 0.000
  1  11  -1867.2    600.7 -.03353 0.00000 0.00000 0.00000 0.000 0.000
  1  12  -1532.5      0.0 -.02082 0.00000 0.00000 0.00000 0.000 0.000
  1  13  -2720.9      0.0 -.03697 0.00000 0.00000 0.00000 0.000 0.000
  1  14    124.8      0.0 0.00170 0.00000 0.00000 0.00000 0.002 0.000
  1  15   -151.2    899.3 -.01427 0.00000 0.00000 0.00000 0.000 0.000
  1  16  -4776.5      0.0 -.06490 0.00000 0.00000 0.00000 0.000 0.000
  1  17  -6454.0      0.0 -.08769 0.00000 0.00000 0.00000 0.000 0.000
  1  18   2249.1      0.0 0.03056 0.00000 0.00000 0.00000 0.031 0.000
  1  19   2526.1   1057.2 0.01996 0.00000 0.00000 0.00000 0.051 0.001
  1  20   4189.9    443.1 0.05091 0.00000 0.00000 0.00000 0.101 0.002
  1  21   4032.8    357.5 0.04994 0.00000 0.00000 0.00000 0.151 0.002
  1  22   3116.9    332.6 0.03783 0.00000 0.00000 0.00000 0.189 0.002
  1  23   2859.0    337.1 0.03426 0.00000 0.00000 0.00000 0.223 0.002
  1  24   3447.1    337.0 0.04226 0.00000 0.00000 0.00000 0.266 0.002
  1  25   1490.4    343.1 0.01559 0.00000 0.00000 0.00000 0.281 0.002
  1  26   1495.2    311.8 0.01608 0.00000 0.00000 0.00000 0.297 0.002
  1  27   1437.6    344.2 0.01486 0.00000 0.00000 0.00000 0.312 0.002
  1  28    960.5    329.8 0.00857 0.00000 0.00000 0.00000 0.321 0.002
  1  29   1311.2    289.6 0.01388 0.00000 0.00000 0.00000 0.335 0.002
  1  30   1089.2    314.9 0.01052 0.00000 0.00000 0.00000 0.345 0.002
