  1   3   3986.9      0.0 0.05417 0.00000 0.00000 0.00000 0.104 0.000
  1   4    296.9    284.4 0.00017 0.00000 0.00000 0.00000 0.104 0.000
  1   5   -430.0    252.6 -.00927 -.00174 0.00000 0.00000 0.093 0.000
  1   6  -2359.4    331.5 -.03656 -.00197 0.00000 0.00000 0.054 0.000
  1   7   -942.3    347.1 -.01752 -.00150 -.00002 0.00000 0.035 0.000
  1   8   2542.3    351.5 0.02977 0.00000 0.00000 0.00000 0.065 0.000
  1   9   -299.6    424.8 -.00984 -.00190 0.00000 0.00000 0.053 0.000
  1  10  -1915.1    479.3 -.03253 -.00263 0.00000 0.00000 0.018 0.000
  1  11  -1838.5    544.4 -.03238 0.00000 0.00000 0.00000 0.000 0.000
  1  12  -1532.5      0.0 -.02082 0.00000 0.00000 0.00000 0.000 0.000
  1  13  -2720.9      0.0 -.03697 0.00000 0.00000 0.00000 0.000 0.000
  1  14    124.8      0.0 0.00170 0.00000 0.00000 0.00000 0.002 0.000
  1  15   -151.2    900.2 -.01429 0.00000 0.00000 0.00000 0.000 0.000
  1  16  -4776.5      0.0 -.06490 0.00000 0.00000 0.00000 0.000 0.000
  1  17  -6454.0      0.0 -.08769 0.00000 0.00000 0.00000 0.000 0.000
  1  18   2249.1      0.0 0.03056 0.00000 0.00000 0.00000 0.031 0.000
  1  19   2526.1   1039.6 0.02020 0.00000 0.00000 0.00000 0.051 0.001
  1  20   4182.3    432.8 0.05094 0.00000 0.00000 0.00000 0.102 0.002
  1  21   4027.2    347.9 0.04999 0.00000 0.00000 0.00000 0.152 0.002
  1  22   3113.3    323.2 0.03791 0.00000 0.00000 0.00000 0.190 0.002
  1  23   2854.8    326.1 0.03436 0.00000 0.00000 0.00000 0.224 0.002
  1  24   3441.6    325.0 0.04235 0.00000 0.00000 0.00000 0.266 0.002
  1  25   1488.5    329.7 0.01574 0.00000 0.00000 0.00000 0.282 0.002
  1  26   1492.3    300.8 0.01619 0.00000 0.00000 0.00000 0.298 0.002
  1  27   1434.5    330.0 0.01501 0.00000 0.00000 0.00000 0.313 0.002
  1  28    958.2    316.5 0.00872 0.00000 0.00000 0.00000 0.322 0.002
  1  29   1307.9    280.3 0.01396 0.00000 0.00000 0.00000 0.336 0.002
  1  30   1086.3    303.8 0.01063 0.00000 0.00000 0.00000 0.347 0.002
  1  31    724.1    288.6 0.00592 0.00000 0.00000 0.00000 0.352 0.007
  2   1   1003.6    268.9 0.00998 0.00000 0.00000 0.00000 0.362 0.007
  2   2    786.1    276.8 0.00692 0.00000 0.00000 0.00000 0.369 0.007
  2   3    741.5    278.2 0.00629 0.00000 0.00000 0.00000 0.376 0.007
  2   4    263.7    295.1 -.00043 0.00000 0.00000 0.00000 0.375 0.007
  2   5    -68.9    300.5 -.00502 -.00996 0.00000 0.00000 0.360 0.000
  2   6    -96.5    420.1 -.00702 -.00954 0.00000 0.00000 0.344 0.000
  2   7   -438.7    557.0 -.01353 -.00970 0.00000 0.00000 0.320 0.000
  2   8   -838.3    609.5 -.01967 -.00885 0.00000 0.00000 0.292 0.000
  2   9   -788.1    625.1 -.01920 -.00925 0.00000 0.00000 0.263 0.000
  2  10   -468.7    682.3 -.01564 -.00488 -.00001 0.00000 0.243 0.000
  2  11   -877.3    549.6 -.01939 -.00473 -.00020 0.00000 0.219 0.000
  2  12   -912.5    543.7 -.01978 -.00526 0.00000 0.00000 0.194 0.000
  2  13  -1286.8    588.3 -.02548 -.00486 -.00012 0.00000 0.163 0.000
  2  14   -477.6    604.1 -.01470 -.00604 0.00000 0.00000 0.142 0.000
  2  15   -416.1    715.3 -.01537 -.00391 -.00006 0.00000 0.123 0.000
  2  16  -1152.9    627.4 -.02419 -.00445 0.00000 0.00000 0.094 0.000
  2  17      1.5    689.7 -.00935 0.00000 0.00000 0.00000 0.085 0.000
  2  18    884.5    749.5 0.00183 0.00000 0.00000 0.00000 0.087 0.011
  2  19   1155.9    409.9 0.01014 0.00000 0.00000 0.00000 0.097 0.011
  2  20    307.3    385.5 -.00106 0.00000 0.00000 0.00000 0.096 0.011
  2  21  -2851.0    369.9 -.04376 -.01050 0.00000 0.00000 0.042 0.000
  2  22  -4202.8    875.2 -.06900 0.00000 0.00000 0.00000 0.000 0.000
  2  23  -1878.8      0.0 -.02553 0.00000 0.00000 0.00000 0.000 0.000
  2  24   -400.7      0.0 -.00544 0.00000 0.00000 0.00000 0.000 0.000
  2  25    551.3      0.0 0.00749 0.00000 0.00000 0.00000 0.007 0.000
  2  26  -2423.8   1487.6 -.05314 0.00000 0.00000 0.00000 0.000 0.000
  2  27  -2028.0      0.0 -.02755 0.00000 0.00000 0.00000 0.000 0.000
  2  28  -4882.5      0.0 -.06634 0.00000 0.00000 0.00000 0.000 0.000
  3   1  -2597.6      0.0 -.03529 0.00000 0.00000 0.00000 0.000 0.000
  3   2  -4867.4      0.0 -.06613 0.00000 0.00000 0.00000 0.000 0.000
  3   3   -806.4      0.0 -.01096 0.00000 0.00000 0.00000 0.000 0.000
  3   4   1127.8      0.0 0.01532 0.00000 0.00000 0.00000 0.015 0.000
  3   5    388.0   1245.9 -.01166 0.00000 0.00000 0.00000 0.004 0.001
  3   6    -41.2    503.9 -.00741 0.00000 0.00000 0.00000 0.000 0.000
  3   7    455.4      0.0 0.00619 0.00000 0.00000 0.00000 0.006 0.000
  3   8  -1009.2   1548.7 -.03475 0.00000 0.00000 0.00000 0.000 0.000
  3   9  -1505.6      0.0 -.02046 0.00000 0.00000 0.00000 0.000 0.000
  3  10   -215.9      0.0 -.00293 0.00000 0.00000 0.00000 0.000 0.000
  3  11   -683.7      0.0 -.00929 0.00000 0.00000 0.00000 0.000 0.000
  3  12    756.6      0.0 0.01028 0.00000 0.00000 0.00000 0.010 0.000
  3  13   -385.9   1477.4 -.02532 0.00000 0.00000 0.00000 0.000 0.000
  3  14  -2083.3      0.0 -.02831 0.00000 0.00000 0.00000 0.000 0.000
  3  15   -402.9      0.0 -.00547 0.00000 0.00000 0.00000 0.000 0.000
  3  16    299.6      0.0 0.00407 0.00000 0.00000 0.00000 0.004 0.000
  3  17   -778.8   1592.9 -.03222 0.00000 0.00000 0.00000 0.000 0.000
  3  18  -1427.6      0.0 -.01940 0.00000 0.00000 0.00000 0.000 0.000
  3  19   -873.0      0.0 -.01186 0.00000 0.00000 0.00000 0.000 0.000
