    1      0.000      0.000      0.000
    2      0.000      0.000      0.000
    3      0.085      0.000      0.000
    4      0.183      0.000      0.000
    5      0.242      0.000      0.000
    6      0.277      0.000      0.000
    7      0.311      0.000      0.000
    8      0.342      0.001      0.002
    9      0.376      0.001      0.002
   10      0.409      0.001      0.000
   11      0.434      0.002      0.002
   12      0.450      0.002      0.002
   13      0.475      0.002      0.000
   14      0.505      0.002      0.000
   15      0.530      0.002      0.000
   16      0.548      0.010      0.041
   17      0.562      0.011      0.005
   18      0.575      0.011      0.000
   19      0.580      0.018      0.036
   20      0.584      0.026      0.038
   21      0.589      0.027      0.008
   22      0.596      0.031      0.020
   23      0.605      0.033      0.008
   24      0.617      0.033      0.000
   25      0.625      0.033      0.000
   26      0.630      0.033      0.000
   27      0.634      0.038      0.025
   28      0.638      0.038      0.000
   29      0.643      0.039      0.002
   30      0.651      0.039      0.000
   31      0.658      0.039      0.000
   32      0.664      0.039      0.002
   33      0.671      0.040      0.005
   34      0.680      0.043      0.013
   35      0.694      0.043      0.000
   36      0.707      0.044      0.005
   37      0.715      0.046      0.013
   38      0.726      0.046      0.000
   39      0.737      0.046      0.000
   40      0.748      0.046      0.000
   41      0.759      0.047      0.002
   42      0.766      0.047      0.000
   43      0.774      0.052      0.028
   44      0.782      0.058      0.031
   45      0.786      0.060      0.010
   46      0.791      0.076      0.079
   47      0.801      0.076      0.000
   48      0.810      0.076      0.000
   49      0.818      0.076      0.000
   50      0.822      0.076      0.000
   51      0.824      0.081      0.023
   52      0.825      0.095      0.071
   53      0.826      0.130      0.175
   54      0.828      0.133      0.015
   55      0.832      0.133      0.000
   56      0.836      0.133      0.000
   57      0.838      0.133      0.000
   58      0.838      0.133      0.000
   59      0.839      0.135      0.008
   60      0.842      0.136      0.008
   61      0.843      0.153      0.084
   62      0.843      0.172      0.094
   63      0.843      0.184      0.061
   64      0.844      0.184      0.000
   65      0.844      0.189      0.028
   66      0.845      0.191      0.008
   67      0.847      0.197      0.028
   68      0.849      0.197      0.002
   69      0.853      0.197      0.000
   70      0.854      0.198      0.002
   71      0.855      0.198      0.000
   72      0.855      0.199      0.005
   73      0.858      0.199      0.002
   74      0.860      0.199      0.000
   75      0.860      0.199      0.000
   76      0.858      0.173      0.000
   77      0.857      0.130      0.000
   78      0.855      0.087      0.000
   79      0.854      0.087      0.000
   80      0.852      0.047      0.000
   81      0.848      0.019      0.000
   82      0.848      0.021      0.010
   83      0.852      0.021      0.000
   84      0.857      0.021      0.000
   85      0.860      0.021      0.000
   86      0.863      0.021      0.000
   87      0.862      0.024      0.018
   88      0.862      0.035      0.053
   89      0.862      0.053      0.091
   90      0.863      0.053      0.000
   91      0.863      0.053      0.000
   92      0.863      0.053      0.000
   93      0.864      0.053      0.000
