 12   2   4046.7    200.6 0.05226 0.00000 0.00000 0.00000 0.102 0.000
 12   3   1991.5    376.3 0.02194 0.00000 0.00000 0.00000 0.124 0.000
 12   4    534.0    260.4 0.00372 0.00000 0.00000 0.00000 0.127 0.000
 12   5   -397.9    281.7 -.00923 -.00131 -.00001 0.00000 0.117 0.000
 12   6   -372.0    249.9 -.00845 -.00222 -.00001 0.00000 0.106 0.000
 12   7    321.7    299.1 0.00031 0.00000 0.00000 0.00000 0.106 0.007
 12   8   1286.5    131.2 0.01570 0.00000 0.00000 0.00000 0.122 0.007
 12   9   1000.8    144.5 0.01163 0.00000 0.00000 0.00000 0.134 0.011
 12  10   1912.7     97.8 0.02466 0.00000 0.00000 0.00000 0.158 0.011
 12  11   1457.5     93.9 0.01853 0.00000 0.00000 0.00000 0.177 0.011
 12  12    -72.5     86.0 -.00215 -.00112 0.00000 0.00000 0.174 0.002
 12  13   1569.9    157.3 0.01919 0.00000 0.00000 0.00000 0.193 0.002
 12  14    796.1    156.2 0.00869 0.00000 0.00000 0.00000 0.202 0.002
 12  15    570.9    124.6 0.00606 0.00000 0.00000 0.00000 0.208 0.002
 12  16    365.7    119.8 0.00334 0.00000 0.00000 0.00000 0.211 0.002
 12  17   -457.0    118.4 -.00782 -.00433 0.00000 0.00000 0.199 0.000
 12  18   1735.7    227.9 0.02049 0.00000 0.00000 0.00000 0.219 0.000
 12  19   3073.4    281.4 0.03793 0.00000 0.00000 0.00000 0.257 0.000
 12  20   1985.9    337.5 0.02240 0.00000 0.00000 0.00000 0.280 0.000
 12  21   1281.4    287.2 0.01351 0.00000 0.00000 0.00000 0.293 0.001
 12  22    522.6    138.0 0.00523 0.00000 0.00000 0.00000 0.298 0.003
 12  23    643.0    114.4 0.00718 0.00000 0.00000 0.00000 0.305 0.008
 12  24   2008.7     97.5 0.02597 0.00000 0.00000 0.00000 0.331 0.008
 12  25   1501.9    120.6 0.01877 0.00000 0.00000 0.00000 0.350 0.008
 12  26    777.1     99.2 0.00921 0.00000 0.00000 0.00000 0.359 0.008
 12  27    464.0    110.8 0.00480 0.00000 0.00000 0.00000 0.364 0.008
 12  28     71.2     99.5 -.00038 0.00000 0.00000 0.00000 0.364 0.008
 12  29    205.9     92.5 0.00154 0.00000 0.00000 0.00000 0.365 0.008
 12  30   -203.8    114.9 -.00433 -.00135 0.00000 0.00000 0.360 0.001
 12  31      6.0    135.2 -.00176 0.00000 0.00000 0.00000 0.358 0.001
  1   1    405.8    112.3 0.00399 0.00000 0.00000 0.00000 0.362 0.005
  1   2   1083.0     98.6 0.01338 0.00000 0.00000 0.00000 0.375 0.005
  1   3   1918.2     94.6 0.02478 0.00000 0.00000 0.00000 0.400 0.005
  1   4   1541.3    104.6 0.01952 0.00000 0.00000 0.00000 0.420 0.005
  1   5    793.5    109.0 0.00930 0.00000 0.00000 0.00000 0.429 0.005
  1   6    589.3    106.7 0.00656 0.00000 0.00000 0.00000 0.435 0.014
  1   7   1147.3     81.5 0.01448 0.00000 0.00000 0.00000 0.450 0.014
  1   8    864.9     80.1 0.01066 0.00000 0.00000 0.00000 0.461 0.014
  1   9   1081.5     76.8 0.01365 0.00000 0.00000 0.00000 0.474 0.014
  1  10   1065.2     90.3 0.01325 0.00000 0.00000 0.00000 0.488 0.015
  1  11   1023.1     74.1 0.01290 0.00000 0.00000 0.00000 0.500 0.015
  1  12    221.9     85.9 0.00185 0.00000 0.00000 0.00000 0.502 0.015
  1  13    382.2     82.1 0.00408 0.00000 0.00000 0.00000 0.506 0.017
  1  14    270.0     79.0 0.00260 0.00000 0.00000 0.00000 0.509 0.021
  1  15    840.3     70.3 0.01046 0.00000 0.00000 0.00000 0.519 0.021
  1  16    832.5     77.5 0.01026 0.00000 0.00000 0.00000 0.530 0.021
  1  17    284.1     82.0 0.00275 0.00000 0.00000 0.00000 0.532 0.021
  1  18     60.0     83.4 -.00032 0.00000 0.00000 0.00000 0.532 0.021
