  288      0.000      0.000      0.000
  289      0.000      0.000      0.000
  290      0.000      0.000      0.000
  291      0.000      0.000      0.000
  292      0.000      0.000      0.000
  293      0.000      0.000      0.000
  294      0.000      0.000      0.000
  295      0.000      0.000      0.000
  296      0.000      0.000      0.000
  297      0.000      0.000      0.000
  298      0.000      0.000      0.000
  299      0.000      0.000      0.000
  300      0.000      0.000      0.000
  301      0.000      0.000      0.000
  302      0.000      0.000      0.000
  303      0.000      0.000      0.000
  304      0.000      0.000      0.000
  305      0.000      0.000      0.000
  306      0.000      0.000      0.000
  307      0.000      0.000      0.000
  308      0.000      0.000      0.000
  309      0.000      0.000      0.000
  310      0.000      0.000      0.000
  311      0.000      0.000      0.000
  312      0.000      0.000      0.000
  313      0.000      0.000      0.000
  314      0.000      0.000      0.000
  315      0.000      0.000      0.000
  316      0.000      0.000      0.000
  317      0.000      0.000      0.000
  318      0.000      0.000      0.000
  319      0.000      0.000      0.000
  320      0.000      0.000      0.000
  321      0.000      0.000      0.000
  322      0.000      0.000      0.000
  323      0.000      0.000      0.000
  324      0.000      0.000      0.000
  325      0.000      0.000      0.000
  326      0.000      0.000      0.000
  327      0.000      0.000      0.000
  328      0.000      0.000      0.000
  329      0.000      0.000      0.000
  330      0.000      0.000      0.000
  331      0.000      0.000      0.000
  332      0.000      0.000      0.000
  333      0.000      0.000      0.015
  334      0.000      0.000      0.000
  335      0.000      0.000      0.000
  336      0.049      0.000      0.008
  337      0.102      0.000      0.000
  338      0.124      0.000      0.000
  339      0.127      0.000      0.000
  340      0.117      0.000      0.000
  341      0.106      0.000      0.000
  342      0.106      0.007      0.018
  343      0.122      0.007      0.000
  344      0.134      0.011      0.010
  345      0.158      0.011      0.000
  346      0.177      0.011      0.000
  347      0.174      0.002      0.000
  348      0.193      0.002      0.000
  349      0.202      0.002      0.000
  350      0.208      0.002      0.000
  351      0.211      0.002      0.000
  352      0.199      0.000      0.000
  353      0.219      0.000      0.000
  354      0.257      0.000      0.000
  355      0.280      0.000      0.000
  356      0.293      0.001      0.002
  357      0.298      0.003      0.005
  358      0.305      0.008      0.013
  359      0.331      0.008      0.000
  360      0.350      0.008      0.000
  361      0.359      0.008      0.000
  362      0.364      0.008      0.000
  363      0.364      0.008      0.000
  364      0.365      0.008      0.000
  365      0.360      0.001      0.000
  366      0.358      0.001      0.000
  367      0.362      0.005      0.010
  368      0.375      0.005      0.000
  369      0.400      0.005      0.000
  370      0.420      0.005      0.000
  371      0.429      0.005      0.000
  372      0.435      0.014      0.023
  373      0.450      0.014      0.000
  374      0.461      0.014      0.000
  375      0.474      0.014      0.000
  376      0.488      0.015      0.002
  377      0.500      0.015      0.000
  378      0.502      0.015      0.000
  379      0.506      0.017      0.005
  380      0.509      0.021      0.008
  381      0.519      0.021      0.000
  382      0.530      0.021      0.000
  383      0.532      0.021      0.000
  384      0.532      0.021      0.000
  385      0.532      0.021      0.000
  386      0.533      0.021      0.000
  387      0.533      0.021      0.000
  388      0.532      0.021      0.000
  389      0.527      0.003      0.000
  390      0.503      0.000      0.000
  391      0.485      0.000      0.000
  392      0.484      0.000      0.000
  393      0.490      0.002      0.005
  394      0.501      0.002      0.000
  395      0.510      0.002      0.000
  396      0.517      0.002      0.000
  397      0.519      0.011      0.023
  398      0.526      0.022      0.028
  399      0.541      0.022      0.000
  400      0.554      0.022      0.000
  401      0.566      0.022      0.000
  402      0.570      0.024      0.005
  403      0.573      0.036      0.028
  404      0.576      0.047      0.028
  405      0.583      0.047      0.000
  406      0.592      0.049      0.005
  407      0.602      0.056      0.018
  408      0.614      0.056      0.000
  409      0.621      0.059      0.008
  410      0.622      0.059      0.000
  411      0.622      0.059      0.000
  412      0.614      0.014      0.000
  413      0.580      0.000      0.000
  414      0.558      0.000      0.000
  415      0.529      0.000      0.000
  416      0.501      0.000      0.000
  417      0.477      0.000      0.000
  418      0.462      0.000      0.000
  419      0.447      0.000      0.000
  420      0.429      0.000      0.000
  421      0.406      0.000      0.000
  422      0.399      0.000      0.000
  423      0.395      0.000      0.000
  424      0.385      0.000      0.000
  425      0.382      0.000      0.000
  426      0.369      0.000      0.000
  427      0.362      0.000      0.000
  428      0.355      0.000      0.000
  429      0.351      0.000      0.000
  430      0.348      0.000      0.000
  431      0.348      0.000      0.000
  432      0.342      0.000      0.000
  433      0.322      0.000      0.000
  434      0.299      0.000      0.000
  435      0.279      0.000      0.000
  436      0.249      0.000      0.000
  437      0.210      0.000      0.000
  438      0.181      0.000      0.000
  439      0.139      0.000      0.000
  440      0.090      0.000      0.000
  441      0.052      0.000      0.000
  442      0.019      0.000      0.000
  443      0.006      0.000      0.000
  444      0.000      0.000      0.000
  445      0.000      0.000      0.000
  446      0.000      0.000      0.000
  447      0.000      0.000      0.000
  448      0.000      0.000      0.000
  449      0.000      0.000      0.000
  450      0.000      0.000      0.000
  451      0.000      0.000      0.000
  452      0.000      0.000      0.000
  453      0.000      0.000      0.000
  454      0.000      0.000      0.000
  455      0.000      0.000      0.000
  456      0.000      0.000      0.000
  457      0.000      0.000      0.000
  458      0.000      0.000      0.000
  459      0.000      0.000      0.000
  460      0.000      0.000      0.000
  461      0.000      0.000      0.000
  462      0.000      0.000      0.000
  463      0.000      0.000      0.000
  464      0.000      0.000      0.000
  465      0.000      0.000      0.000
  466      0.000      0.000      0.000
  467      0.000      0.000      0.000
  468      0.000      0.000      0.000
  469      0.000      0.000      0.000
  470      0.000      0.000      0.000
  471      0.000      0.000      0.000
  472      0.000      0.000      0.000
  473      0.000      0.000      0.000
  474      0.000      0.000      0.000
  475      0.000      0.000      0.000
  476      0.000      0.000      0.000
  477      0.000      0.000      0.000
  478      0.000      0.000      0.000
  479      0.000      0.000      0.000
  480      0.000      0.000      0.000
  481      0.000      0.000      0.000
  482      0.000      0.000      0.000
  483      0.000      0.000      0.000
  484      0.000      0.000      0.000
  485      0.000      0.000      0.000
  486      0.000      0.000      0.000
  487      0.000      0.000      0.000
  488      0.000      0.000      0.000
  489      0.000      0.000      0.000
  490      0.000      0.000      0.000
  491      0.000      0.000      0.000
  492      0.000      0.000      0.000
  493      0.000      0.000      0.000
  494      0.000      0.000      0.000
  495      0.000      0.000      0.000
  496      0.000      0.000      0.000
  497      0.000      0.000      0.000
  498      0.000      0.000      0.000
  499      0.000      0.000      0.000
  500      0.000      0.000      0.000
  501      0.000      0.000      0.000
  502      0.000      0.000      0.000
  503      0.000      0.000      0.000
  504      0.000      0.000      0.000
  505      0.000      0.000      0.000
  506      0.000      0.000      0.000
  507      0.000      0.000      0.000
  508      0.000      0.000      0.000
  509      0.000      0.000      0.000
  510      0.000      0.000      0.000
  511      0.000      0.000      0.000
  512      0.000      0.000      0.000
  513      0.000      0.000      0.000
  514      0.000      0.000      0.000
  515      0.000      0.000      0.000
  516      0.000      0.000      0.000
  517      0.000      0.000      0.000
  518      0.000      0.000      0.000
  519      0.000      0.000      0.000
  520      0.000      0.000      0.000
  521      0.000      0.000      0.000
  522      0.000      0.000      0.000
  523      0.000      0.000      0.000
  524      0.000      0.000      0.000
  525      0.000      0.000      0.000
  526      0.000      0.000      0.000
  527      0.000      0.000      0.000
  528      0.000      0.000      0.000
  529      0.000      0.000      0.000
  530      0.000      0.000      0.000
  531      0.000      0.000      0.000
  532      0.000      0.000      0.000
  533      0.000      0.000      0.000
  534      0.000      0.000      0.000
  535      0.000      0.000      0.000
  536      0.000      0.000      0.000
  537      0.000      0.000      0.000
  538      0.000      0.000      0.000
  539      0.000      0.000      0.000
  540      0.000      0.000      0.000
  541      0.000      0.000      0.000
  542      0.000      0.000      0.000
  543      0.000      0.000      0.000
  544      0.000      0.000      0.000
  545      0.000      0.000      0.000
  546      0.000      0.000      0.000
  547      0.000      0.000      0.000
  548      0.000      0.000      0.000
  549      0.000      0.000      0.000
  550      0.000      0.000      0.000
  551      0.000      0.000      0.000
  552      0.000      0.000      0.000
  553      0.000      0.000      0.000
  554      0.000      0.000      0.000
  555      0.000      0.000      0.000
  556      0.000      0.000      0.000
  557      0.000      0.000      0.000
  558      0.000      0.000      0.000
  559      0.000      0.000      0.000
  560      0.000      0.000      0.000
  561      0.000      0.000      0.000
  562      0.000      0.000      0.000
  563      0.000      0.000      0.000
  564      0.000      0.000      0.000
  565      0.000      0.000      0.000
  566      0.000      0.000      0.000
  567      0.000      0.000      0.000
  568      0.000      0.000      0.000
  569      0.000      0.000      0.000
  570      0.000      0.000      0.000
  571      0.000      0.000      0.000
  572      0.000      0.000      0.000
  573      0.000      0.000      0.000
  574      0.000      0.000      0.000
  575      0.000      0.000      0.000
  576      0.000      0.000      0.000
  577      0.000      0.000      0.000
  578      0.000      0.000      0.000
  579      0.000      0.000      0.000
  580      0.000      0.000      0.000
  581      0.000      0.000      0.000
  582      0.000      0.000      0.000
  583      0.000      0.000      0.000
  584      0.000      0.000      0.000
  585      0.000      0.000      0.000
  586      0.000      0.000      0.000
  587      0.000      0.000      0.000
  588      0.000      0.000      0.000
  589      0.000      0.000      0.000
  590      0.000      0.000      0.000
  591      0.000      0.000      0.000
  592      0.000      0.000      0.000
  593      0.000      0.000      0.000
  594      0.000      0.000      0.000
  595      0.000      0.000      0.000
  596      0.000      0.000      0.000
  597      0.000      0.000      0.000
  598      0.000      0.000      0.000
  599      0.000      0.000      0.000
  600      0.000      0.000      0.000
  601      0.000      0.000      0.000
  602      0.000      0.000      0.000
  603      0.000      0.000      0.000
  604      0.000      0.000      0.000
  605      0.000      0.000      0.000
  606      0.000      0.000      0.000
  607      0.000      0.000      0.000
  608      0.000      0.000      0.000
  609      0.000      0.000      0.000
  610      0.000      0.000      0.000
  611      0.000      0.000      0.000
  612      0.000      0.000      0.000
  613      0.000      0.000      0.000
  614      0.000      0.000      0.000
  615      0.000      0.000      0.000
  616      0.000      0.000      0.000
  617      0.000      0.000      0.000
  618      0.000      0.000      0.000
  619      0.000      0.000      0.000
  620      0.000      0.000      0.000
  621      0.000      0.000      0.000
  622      0.000      0.000      0.000
  623      0.000      0.000      0.000
  624      0.000      0.000      0.000
  625      0.000      0.000      0.000
  626      0.000      0.000      0.000
  627      0.000      0.000      0.000
  628      0.000      0.000      0.000
  629      0.000      0.000      0.000
  630      0.000      0.000      0.000
  631      0.000      0.000      0.000
