 11  16    177.6    686.7 -.00692 0.00000 0.00000 0.00000 0.000 0.000
 11  17    826.3    449.2 0.00512 0.00000 0.00000 0.00000 0.008 0.000
 11  18    493.3    426.8 0.00090 0.00000 0.00000 0.00000 0.008 0.000
 11  19  -2117.0    579.1 -.03663 0.00000 0.00000 0.00000 0.000 0.000
 11  20  -1793.4      0.0 -.02437 0.00000 0.00000 0.00000 0.000 0.000
 11  21  -1187.5      0.0 -.01613 0.00000 0.00000 0.00000 0.000 0.000
 11  22  -4644.6      0.0 -.06311 0.00000 0.00000 0.00000 0.000 0.000
 11  23     -8.1      0.0 -.00011 0.00000 0.00000 0.00000 0.000 0.000
 11  24   1332.1      0.0 0.01810 0.00000 0.00000 0.00000 0.018 0.000
 11  25    775.2    894.8 -.00163 0.00000 0.00000 0.00000 0.016 0.000
 11  26    307.4    482.4 -.00238 0.00000 0.00000 0.00000 0.014 0.000
 11  27   -134.8    429.4 -.00767 -.00165 0.00000 0.00000 0.005 0.000
 11  28    305.7      0.0 0.00415 0.00000 0.00000 0.00000 0.004 0.000
 11  29   -518.8    402.7 -.01252 0.00000 0.00000 0.00000 0.000 0.000
 11  30   -428.9    493.8 -.01254 0.00000 0.00000 0.00000 0.000 0.000
 12   1   4722.3    631.4 0.05558 0.00000 0.00000 0.00000 0.057 0.000
 12   2   2925.7    425.8 0.03397 0.00000 0.00000 0.00000 0.091 0.000
 12   3   1167.6    540.2 0.00852 0.00000 0.00000 0.00000 0.099 0.008
 12   4     33.1    254.4 -.00301 0.00000 0.00000 0.00000 0.096 0.008
 12   5   -944.3    224.6 -.01588 -.00225 -.00010 0.00000 0.078 0.000
 12   6  -1036.4    336.8 -.01866 -.00183 0.00000 0.00000 0.058 0.000
 12   7   -275.1    423.1 -.00949 -.00152 -.00001 0.00000 0.047 0.000
 12   8   1960.9    420.1 0.02093 0.00000 0.00000 0.00000 0.068 0.001
 12   9   2047.2    272.7 0.02411 0.00000 0.00000 0.00000 0.092 0.001
 12  10   3320.6    231.7 0.04197 0.00000 0.00000 0.00000 0.134 0.002
 12  11   2085.4    234.7 0.02515 0.00000 0.00000 0.00000 0.159 0.002
 12  12    569.4    216.6 0.00479 0.00000 0.00000 0.00000 0.164 0.002
 12  13   1714.6    234.1 0.02012 0.00000 0.00000 0.00000 0.184 0.002
 12  14   1435.4    241.3 0.01622 0.00000 0.00000 0.00000 0.200 0.002
 12  15    575.4    244.4 0.00450 0.00000 0.00000 0.00000 0.204 0.002
 12  16    465.8    211.1 0.00346 0.00000 0.00000 0.00000 0.208 0.002
 12  17   -137.2    239.7 -.00512 -.00382 -.00002 0.00000 0.199 0.000
 12  18   2286.6    317.6 0.02675 0.00000 0.00000 0.00000 0.226 0.001
 12  19   2993.0    208.5 0.03783 0.00000 0.00000 0.00000 0.264 0.001
 12  20   2178.6    227.6 0.02651 0.00000 0.00000 0.00000 0.290 0.001
 12  21   1086.6    230.0 0.01164 0.00000 0.00000 0.00000 0.302 0.005
 12  22    333.5    184.4 0.00203 0.00000 0.00000 0.00000 0.304 0.014
 12  23    579.8    170.3 0.00556 0.00000 0.00000 0.00000 0.309 0.016
 12  24   1786.8    166.3 0.02202 0.00000 0.00000 0.00000 0.331 0.016
 12  25   1208.8    179.2 0.01399 0.00000 0.00000 0.00000 0.345 0.019
 12  26    768.8    160.2 0.00827 0.00000 0.00000 0.00000 0.354 0.019
 12  27    282.5    171.5 0.00151 0.00000 0.00000 0.00000 0.355 0.019
 12  28   -199.4    159.5 -.00488 -.00072 0.00000 0.00000 0.349 0.010
 12  29    309.5    180.1 0.00176 0.00000 0.00000 0.00000 0.351 0.010
 12  30    -36.2    183.1 -.00298 -.00061 0.00000 0.00000 0.348 0.006
 12  31   -219.6    176.8 -.00539 -.00600 0.00000 0.00000 0.336 0.000
  1   1    199.0    292.8 -.00127 0.00000 0.00000 0.00000 0.335 0.000
  1   2   1278.9    278.1 0.01360 0.00000 0.00000 0.00000 0.349 0.003
  1   3   2089.2    181.1 0.02593 0.00000 0.00000 0.00000 0.375 0.003
  1   4   1470.0    199.5 0.01726 0.00000 0.00000 0.00000 0.392 0.003
  1   5    418.6    204.7 0.00291 0.00000 0.00000 0.00000 0.395 0.003
  1   6    410.5    187.4 0.00303 0.00000 0.00000 0.00000 0.398 0.004
  1   7   1163.5    171.4 0.01348 0.00000 0.00000 0.00000 0.411 0.004
  1   8    851.2    177.2 0.00916 0.00000 0.00000 0.00000 0.420 0.005
  1   9   1003.4    161.8 0.01143 0.00000 0.00000 0.00000 0.432 0.005
  1  10   1069.0    185.1 0.01201 0.00000 0.00000 0.00000 0.444 0.005
  1  11    689.0    190.4 0.00677 0.00000 0.00000 0.00000 0.451 0.005
  1  12    -86.2    192.6 -.00379 -.01036 0.00000 0.00000 0.436 0.000
  1  13     47.3    339.1 -.00396 0.00000 0.00000 0.00000 0.432 0.001
  1  14    103.1    187.2 -.00114 0.00000 0.00000 0.00000 0.431 0.002
  1  15    653.7    174.5 0.00651 0.00000 0.00000 0.00000 0.438 0.002
  1  16    566.8    192.9 0.00508 0.00000 0.00000 0.00000 0.443 0.002
  1  17   -287.9    200.2 -.00663 -.01242 0.00000 0.00000 0.424 0.000
  1  18   -728.5    387.1 -.01516 -.00794 0.00000 0.00000 0.401 0.000
  1  19   -515.0    444.4 -.01304 -.00764 0.00000 0.00000 0.380 0.000
  1  20   -263.9    467.0 -.00993 -.00513 0.00000 0.00000 0.365 0.000
  1  21   -673.7    398.4 -.01457 -.00651 0.00000 0.00000 0.344 0.000
  1  22   -709.7    461.2 -.01591 -.00603 0.00000 0.00000 0.322 0.000
  1  23   -820.0    470.0 -.01753 -.00575 0.00000 0.00000 0.299 0.000
  1  24   -794.1    482.8 -.01735 -.00698 0.00000 0.00000 0.274 0.000
  1  25  -1197.3    570.4 -.02402 -.00612 0.00000 0.00000 0.244 0.000
  1  26   -481.5    574.5 -.01435 -.00369 -.00001 0.00000 0.226 0.000
  1  27    510.4    470.6 0.00054 0.00000 0.00000 0.00000 0.227 0.000
  1  28    734.3    517.8 0.00294 0.00000 0.00000 0.00000 0.230 0.000
  1  29    926.4    480.2 0.00606 0.00000 0.00000 0.00000 0.236 0.000
  1  30    576.7    563.8 0.00018 0.00000 0.00000 0.00000 0.236 0.000
  1  31   -393.0    575.7 -.01316 -.00284 -.00027 0.00000 0.220 0.000
  2   1    519.3    499.8 0.00027 0.00000 0.00000 0.00000 0.220 0.010
  2   2   1913.0    300.8 0.02190 0.00000 0.00000 0.00000 0.242 0.010
  2   3   1503.5    293.3 0.01644 0.00000 0.00000 0.00000 0.258 0.010
  2   4   1189.1    283.3 0.01231 0.00000 0.00000 0.00000 0.271 0.010
  2   5    393.5    290.1 0.00141 0.00000 0.00000 0.00000 0.272 0.012
  2   6    -78.8    231.0 -.00421 -.00056 0.00000 0.00000 0.267 0.007
  2   7   -162.8    242.8 -.00551 -.00857 -.00010 0.00000 0.253 0.000
  2   8    655.8    470.5 0.00252 0.00000 0.00000 0.00000 0.256 0.001
  2   9   1457.6    286.8 0.01591 0.00000 0.00000 0.00000 0.271 0.001
  2  10   1894.6    299.1 0.02168 0.00000 0.00000 0.00000 0.293 0.004
  2  11   2155.1    237.4 0.02606 0.00000 0.00000 0.00000 0.319 0.004
  2  12   1026.2    278.8 0.01015 0.00000 0.00000 0.00000 0.329 0.004
  2  13    535.6    288.3 0.00336 0.00000 0.00000 0.00000 0.333 0.004
  2  14     82.0    258.9 -.00240 0.00000 0.00000 0.00000 0.330 0.004
  2  15  -1400.7    246.9 -.02238 -.01393 0.00000 0.00000 0.294 0.000
  2  16  -1665.2    564.4 -.03029 -.00886 0.00000 0.00000 0.255 0.000
  2  17  -1871.6    683.8 -.03472 -.00600 0.00000 0.00000 0.214 0.000
  2  18  -2051.4    615.0 -.03623 -.00711 -.00065 0.00000 0.170 0.000
  2  19  -1166.6    757.1 -.02614 -.00354 0.00000 0.00000 0.140 0.000
  2  20  -1719.4    583.9 -.03129 -.00375 0.00000 0.00000 0.105 0.000
  2  21  -1892.0    633.5 -.03431 -.00287 -.00123 0.00000 0.067 0.000
  2  22  -2753.9    614.8 -.04577 -.00333 -.00103 0.00000 0.017 0.000
  2  23  -3611.1    767.9 -.05950 0.00000 0.00000 0.00000 0.000 0.000
  2  24  -3374.6      0.0 -.04585 0.00000 0.00000 0.00000 0.000 0.000
  2  25  -1253.5      0.0 -.01703 0.00000 0.00000 0.00000 0.000 0.000
  2  26  -1364.5      0.0 -.01854 0.00000 0.00000 0.00000 0.000 0.000
  2  27  -1828.1      0.0 -.02484 0.00000 0.00000 0.00000 0.000 0.000
  2  28  -2865.3      0.0 -.03893 0.00000 0.00000 0.00000 0.000 0.000
  3   1   -101.5      0.0 -.00138 0.00000 0.00000 0.00000 0.000 0.000
  3   2   1758.6      0.0 0.02389 0.00000 0.00000 0.00000 0.024 0.000
  3   3    912.5   1424.3 -.00695 0.00000 0.00000 0.00000 0.017 0.004
  3   4    573.0    480.8 0.00125 0.00000 0.00000 0.00000 0.018 0.004
  3   5   1367.1    425.2 0.01280 0.00000 0.00000 0.00000 0.031 0.005
  3   6   1114.4    327.3 0.01069 0.00000 0.00000 0.00000 0.042 0.005
